Product ID,Product Name,Product Category,Color,Size,Unit Price,Sale Date,Order ID,Customer ID,State,Region,Sales Channel,Units Sold,Revenue,Discount,Profit
RD006,Mini Rubber Duck,Mini,Pink,Mini,10.07,2023-11-05,ORD102193,CUST6550,NJ,Mid-Atlantic,Marketplace,46,393.74,69.48,128.1
RD002,Pirate Rubber Duck,Themed,Pink,Standard,13.6,2024-04-04,ORD102194,CUST4481,DC,Mid-Atlantic,Wholesale,42,485.52,85.68,92.69
RD007,Jumbo Rubber Duck,Large,Green,Mini,14.49,2023-02-23,ORD102195,CUST7443,UT,West,Retail,28,385.43,20.29,135.02
RD005,Glow Rubber Duck,Specialty,Blue,Large,16.38,2024-12-26,ORD102196,CUST9193,ID,West,Online,16,262.08,0.0,116.93
RD002,Pirate Rubber Duck,Themed,Yellow,Standard,17.76,2024-05-16,ORD102197,CUST4411,ND,Midwest,Marketplace,45,679.32,119.88,302.02
RD003,Princess Rubber Duck,Themed,Orange,Large,13.89,2024-07-14,ORD102198,CUST7940,OH,Midwest,Marketplace,11,152.79,0.0,48.01
RD001,Classic Rubber Duck,Classic,Pink,Standard,12.11,2023-09-08,ORD102199,CUST4218,WA,West,Wholesale,18,207.08,10.9,102.57
RD008,Holiday Rubber Duck,Seasonal,Green,Large,10.78,2023-12-03,ORD102200,CUST5858,IN,Midwest,Wholesale,18,184.34,9.7,60.7
RD007,Jumbo Rubber Duck,Large,Yellow,Mini,16.54,2024-09-07,ORD102201,CUST7478,NJ,Mid-Atlantic,Wholesale,30,471.39,24.81,155.3
RD002,Pirate Rubber Duck,Themed,Yellow,Large,17.47,2025-07-31,ORD102202,CUST7717,NH,Northeast,Marketplace,45,668.23,117.92,173.23
RD001,Classic Rubber Duck,Classic,Yellow,Mini,22.66,2023-08-16,ORD102203,CUST7383,NE,Midwest,Online,15,322.9,17.0,142.02
RD003,Princess Rubber Duck,Themed,Orange,Large,20.23,2024-05-20,ORD102204,CUST5458,OK,South,Online,2,40.46,0.0,18.19
RD002,Pirate Rubber Duck,Themed,Green,Large,8.85,2025-05-08,ORD102205,CUST4360,NJ,Mid-Atlantic,Wholesale,18,151.34,7.96,60.69
RD002,Pirate Rubber Duck,Themed,Yellow,Standard,21.33,2023-05-08,ORD102206,CUST9087,VA,South,Retail,35,671.89,74.66,319.4
RD001,Classic Rubber Duck,Classic,Orange,Large,23.07,2024-08-02,ORD102207,CUST2360,VT,Northeast,Online,6,138.42,0.0,62.27
RD001,Classic Rubber Duck,Classic,Green,Mini,22.87,2025-05-04,ORD102208,CUST7622,AR,South,Online,11,251.57,0.0,128.9
RD002,Pirate Rubber Duck,Themed,Pink,Large,4.82,2024-02-15,ORD102209,CUST6392,WY,West,Wholesale,19,87.0,4.58,43.0
RD005,Glow Rubber Duck,Specialty,Orange,Large,8.39,2025-09-06,ORD102210,CUST2575,NY,Mid-Atlantic,Marketplace,13,109.07,0.0,48.39
RD002,Pirate Rubber Duck,Themed,Purple,Mini,12.02,2023-07-22,ORD102211,CUST9118,MD,Mid-Atlantic,Online,6,64.91,7.21,18.26
RD004,Superhero Rubber Duck,Themed,Blue,Standard,6.04,2023-02-03,ORD102212,CUST8601,DC,Mid-Atlantic,Online,44,239.18,26.58,58.05
RD003,Princess Rubber Duck,Themed,Orange,Standard,20.85,2023-09-29,ORD102213,CUST5900,MT,West,Wholesale,6,112.59,12.51,53.42
RD003,Princess Rubber Duck,Themed,Orange,Standard,5.57,2025-09-02,ORD102214,CUST9042,KS,Midwest,Marketplace,39,206.37,10.86,55.95
RD005,Glow Rubber Duck,Specialty,Pink,Large,16.7,2025-10-19,ORD102215,CUST2821,IL,Midwest,Marketplace,16,267.2,0.0,144.45
RD002,Pirate Rubber Duck,Themed,Yellow,Mini,7.55,2024-08-04,ORD102216,CUST4890,AZ,West,Online,42,301.25,15.85,149.12
RD006,Mini Rubber Duck,Mini,Green,Mini,5.07,2024-01-15,ORD102217,CUST7660,PA,Mid-Atlantic,Wholesale,39,168.07,29.66,31.35
RD006,Mini Rubber Duck,Mini,Yellow,Mini,24.96,2023-06-03,ORD102218,CUST6952,NC,South,Wholesale,12,254.59,44.93,64.43
RD008,Holiday Rubber Duck,Seasonal,Green,Standard,13.79,2025-01-05,ORD102219,CUST5625,CT,Northeast,Retail,35,434.38,48.27,154.37
RD001,Classic Rubber Duck,Classic,Purple,Standard,6.22,2024-12-13,ORD102220,CUST4411,VT,Northeast,Wholesale,41,229.52,25.5,87.18
RD006,Mini Rubber Duck,Mini,Green,Mini,22.61,2023-06-26,ORD102221,CUST7385,AZ,West,Marketplace,12,230.62,40.7,65.24
RD003,Princess Rubber Duck,Themed,Yellow,Large,11.7,2025-09-02,ORD102222,CUST1701,AL,South,Online,17,169.07,29.83,36.11
RD005,Glow Rubber Duck,Specialty,Blue,Standard,21.61,2025-05-12,ORD102223,CUST1663,WV,South,Marketplace,1,18.37,3.24,5.89
RD002,Pirate Rubber Duck,Themed,Purple,Standard,24.33,2023-05-01,ORD102224,CUST2643,ME,Northeast,Marketplace,27,558.37,98.54,173.83
RD003,Princess Rubber Duck,Themed,Yellow,Standard,4.15,2023-08-16,ORD102225,CUST3643,WA,West,Retail,27,106.45,5.6,50.64
RD004,Superhero Rubber Duck,Themed,Green,Standard,7.1,2024-07-22,ORD102226,CUST3548,MD,Mid-Atlantic,Retail,12,80.94,4.26,36.55
RD006,Mini Rubber Duck,Mini,Purple,Large,16.5,2023-03-21,ORD102227,CUST5390,WY,West,Marketplace,3,49.5,0.0,23.85
RD002,Pirate Rubber Duck,Themed,Purple,Mini,22.68,2024-12-11,ORD102228,CUST6151,PA,Mid-Atlantic,Retail,7,158.76,0.0,50.17
RD006,Mini Rubber Duck,Mini,Green,Standard,7.45,2023-01-16,ORD102229,CUST2927,IN,Midwest,Wholesale,42,297.25,15.65,84.2
RD008,Holiday Rubber Duck,Seasonal,Yellow,Mini,16.56,2023-02-05,ORD102230,CUST5916,CA,West,Online,30,471.96,24.84,244.77
RD005,Glow Rubber Duck,Specialty,Orange,Mini,10.32,2023-09-16,ORD102231,CUST5303,SC,South,Wholesale,40,371.52,41.28,95.81
RD008,Holiday Rubber Duck,Seasonal,Yellow,Large,20.79,2023-12-25,ORD102232,CUST9354,CO,West,Retail,19,375.26,19.75,143.13
RD001,Classic Rubber Duck,Classic,Green,Large,19.87,2024-04-10,ORD102233,CUST2890,IL,Midwest,Retail,32,635.84,0.0,242.62
RD002,Pirate Rubber Duck,Themed,Purple,Standard,17.02,2024-05-05,ORD102234,CUST1225,DC,Mid-Atlantic,Wholesale,46,665.48,117.44,264.12
RD006,Mini Rubber Duck,Mini,Purple,Mini,24.1,2024-09-18,ORD102235,CUST9924,UT,West,Wholesale,32,694.08,77.12,232.83
RD003,Princess Rubber Duck,Themed,Purple,Standard,4.0,2023-04-11,ORD102236,CUST6886,AK,West,Retail,27,91.8,16.2,27.91
RD007,Jumbo Rubber Duck,Large,Blue,Mini,5.39,2025-07-30,ORD102237,CUST8411,MA,Northeast,Wholesale,4,18.33,3.23,6.84
RD006,Mini Rubber Duck,Mini,Blue,Standard,5.73,2023-07-10,ORD102238,CUST2132,OH,Midwest,Wholesale,21,114.31,6.02,46.8
RD001,Classic Rubber Duck,Classic,Orange,Large,8.61,2025-03-27,ORD102239,CUST3633,PA,Mid-Atlantic,Marketplace,2,15.5,1.72,6.91
RD005,Glow Rubber Duck,Specialty,Orange,Standard,13.65,2023-01-19,ORD102240,CUST4017,GA,South,Retail,32,414.96,21.84,183.12
RD003,Princess Rubber Duck,Themed,Yellow,Standard,8.45,2024-07-14,ORD102241,CUST3064,NC,South,Wholesale,33,278.85,0.0,99.91
RD002,Pirate Rubber Duck,Themed,Pink,Standard,9.17,2024-11-23,ORD102242,CUST5616,FL,South,Online,26,238.42,0.0,111.6
RD007,Jumbo Rubber Duck,Large,Pink,Standard,15.82,2023-12-03,ORD102243,CUST2006,DE,Mid-Atlantic,Retail,25,395.5,0.0,201.49
RD004,Superhero Rubber Duck,Themed,Yellow,Standard,7.02,2024-03-31,ORD102244,CUST9811,DC,Mid-Atlantic,Retail,22,139.0,15.44,55.65
RD007,Jumbo Rubber Duck,Large,Green,Mini,9.86,2023-07-05,ORD102245,CUST2625,NY,Mid-Atlantic,Marketplace,9,75.43,13.31,26.79
RD005,Glow Rubber Duck,Specialty,Green,Large,6.91,2025-04-14,ORD102246,CUST3897,MD,Mid-Atlantic,Online,9,62.19,0.0,29.51
RD006,Mini Rubber Duck,Mini,Yellow,Standard,7.69,2025-08-30,ORD102247,CUST4625,MD,Mid-Atlantic,Retail,26,169.95,29.99,49.78
RD006,Mini Rubber Duck,Mini,Orange,Standard,6.53,2024-09-10,ORD102248,CUST1124,NH,Northeast,Retail,15,93.05,4.9,36.73
RD003,Princess Rubber Duck,Themed,Purple,Mini,5.99,2024-05-05,ORD102249,CUST4467,MA,Northeast,Wholesale,38,227.62,0.0,119.15
RD004,Superhero Rubber Duck,Themed,Blue,Large,14.22,2023-02-14,ORD102250,CUST6596,SD,Midwest,Marketplace,39,554.58,0.0,304.73
RD002,Pirate Rubber Duck,Themed,Purple,Standard,7.86,2024-07-29,ORD102251,CUST2048,IN,Midwest,Wholesale,22,146.98,25.94,38.23
RD006,Mini Rubber Duck,Mini,Pink,Large,4.04,2024-08-08,ORD102252,CUST4558,AZ,West,Retail,29,111.3,5.86,51.93
RD004,Superhero Rubber Duck,Themed,Yellow,Standard,17.66,2025-12-30,ORD102253,CUST6431,MA,Northeast,Marketplace,30,450.33,79.47,90.59
RD005,Glow Rubber Duck,Specialty,Orange,Standard,10.04,2023-08-31,ORD102254,CUST6779,KS,Midwest,Retail,16,136.54,24.1,63.74
RD002,Pirate Rubber Duck,Themed,Pink,Mini,13.47,2025-05-26,ORD102255,CUST6645,CT,Northeast,Retail,32,366.38,64.66,67.97
RD008,Holiday Rubber Duck,Seasonal,Green,Large,6.62,2024-10-19,ORD102256,CUST1900,MI,Midwest,Marketplace,37,232.69,12.25,88.56
RD002,Pirate Rubber Duck,Themed,Green,Large,7.26,2025-03-11,ORD102257,CUST9963,CA,West,Marketplace,16,116.16,0.0,44.28
RD001,Classic Rubber Duck,Classic,Blue,Mini,21.33,2024-05-18,ORD102258,CUST4250,NE,Midwest,Marketplace,41,743.35,131.18,305.1
RD002,Pirate Rubber Duck,Themed,Purple,Standard,16.29,2025-11-24,ORD102259,CUST9398,UT,West,Wholesale,5,77.38,4.07,33.02
RD007,Jumbo Rubber Duck,Large,Yellow,Mini,5.75,2024-01-30,ORD102260,CUST1473,DE,Mid-Atlantic,Retail,19,103.79,5.46,38.07
RD008,Holiday Rubber Duck,Seasonal,Blue,Mini,23.06,2023-05-30,ORD102261,CUST5254,OK,South,Marketplace,37,810.56,42.66,240.25
RD006,Mini Rubber Duck,Mini,Green,Large,17.14,2023-09-17,ORD102262,CUST5224,NM,West,Online,25,364.23,64.27,105.78
RD008,Holiday Rubber Duck,Seasonal,Pink,Mini,20.82,2023-05-27,ORD102263,CUST9581,NV,West,Retail,32,566.3,99.94,209.45
RD001,Classic Rubber Duck,Classic,Blue,Large,20.35,2024-12-24,ORD102264,CUST8011,ME,Northeast,Marketplace,43,875.05,0.0,303.09
RD005,Glow Rubber Duck,Specialty,Green,Mini,13.34,2023-10-23,ORD102265,CUST5581,DE,Mid-Atlantic,Wholesale,15,180.09,20.01,86.86
RD006,Mini Rubber Duck,Mini,Orange,Standard,14.26,2025-03-01,ORD102266,CUST7729,NJ,Mid-Atlantic,Wholesale,24,290.9,51.34,110.02
RD008,Holiday Rubber Duck,Seasonal,Purple,Standard,16.35,2024-08-12,ORD102267,CUST2971,AZ,West,Online,11,170.86,8.99,77.4
RD005,Glow Rubber Duck,Specialty,Pink,Standard,6.89,2025-05-07,ORD102268,CUST9746,NE,Midwest,Wholesale,1,5.86,1.03,1.76
RD002,Pirate Rubber Duck,Themed,Purple,Standard,5.13,2025-05-05,ORD102269,CUST3938,DC,Mid-Atlantic,Retail,27,131.58,6.93,43.26
RD006,Mini Rubber Duck,Mini,Blue,Mini,13.25,2024-07-05,ORD102270,CUST3146,RI,Northeast,Online,50,629.38,33.12,288.62
RD005,Glow Rubber Duck,Specialty,Pink,Standard,11.79,2024-02-06,ORD102271,CUST8560,NE,Midwest,Online,1,11.2,0.59,5.46
RD005,Glow Rubber Duck,Specialty,Pink,Large,19.17,2025-11-30,ORD102272,CUST1850,MS,South,Marketplace,30,546.34,28.76,233.83
RD001,Classic Rubber Duck,Classic,Orange,Large,17.63,2025-07-16,ORD102273,CUST3359,NJ,Mid-Atlantic,Retail,34,569.45,29.97,285.68
RD004,Superhero Rubber Duck,Themed,Pink,Mini,19.34,2024-07-06,ORD102274,CUST7466,NE,Midwest,Marketplace,10,193.4,0.0,61.58
RD007,Jumbo Rubber Duck,Large,Green,Mini,12.29,2025-12-01,ORD102275,CUST1071,OH,Midwest,Online,27,315.24,16.59,110.26
RD002,Pirate Rubber Duck,Themed,Blue,Standard,4.56,2024-07-03,ORD102276,CUST5147,NJ,Mid-Atlantic,Retail,4,16.42,1.82,5.92
RD004,Superhero Rubber Duck,Themed,Blue,Large,21.82,2025-11-09,ORD102277,CUST9851,DE,Mid-Atlantic,Marketplace,44,816.07,144.01,378.53
RD008,Holiday Rubber Duck,Seasonal,Orange,Standard,8.33,2024-06-02,ORD102278,CUST8124,CT,Northeast,Retail,1,7.5,0.83,2.42
RD001,Classic Rubber Duck,Classic,Blue,Standard,23.25,2024-01-20,ORD102279,CUST7055,UT,West,Online,18,418.5,0.0,218.28
RD004,Superhero Rubber Duck,Themed,Pink,Standard,21.31,2024-11-10,ORD102280,CUST2797,VA,South,Marketplace,1,21.31,0.0,11.14
RD006,Mini Rubber Duck,Mini,Blue,Large,18.5,2023-04-10,ORD102281,CUST9348,AK,West,Online,46,851.0,0.0,352.97
RD005,Glow Rubber Duck,Specialty,Pink,Standard,5.42,2023-05-11,ORD102282,CUST7307,AR,South,Wholesale,19,102.98,0.0,49.64
RD002,Pirate Rubber Duck,Themed,Green,Standard,8.0,2024-03-20,ORD102283,CUST8505,PA,Mid-Atlantic,Wholesale,41,328.0,0.0,157.9
RD006,Mini Rubber Duck,Mini,Orange,Standard,8.13,2025-04-05,ORD102284,CUST7249,CA,West,Wholesale,40,325.2,0.0,170.48
RD008,Holiday Rubber Duck,Seasonal,Blue,Standard,21.65,2023-03-18,ORD102285,CUST2682,MA,Northeast,Marketplace,29,565.07,62.78,276.87
RD004,Superhero Rubber Duck,Themed,Green,Large,6.15,2025-03-08,ORD102286,CUST7920,KS,Midwest,Online,6,36.9,0.0,16.92
RD002,Pirate Rubber Duck,Themed,Blue,Large,13.86,2025-12-03,ORD102287,CUST4263,WY,West,Retail,25,294.52,51.98,107.74
RD007,Jumbo Rubber Duck,Large,Orange,Mini,22.26,2024-11-12,ORD102288,CUST7142,MA,Northeast,Retail,47,941.6,104.62,244.6
RD005,Glow Rubber Duck,Specialty,Purple,Mini,15.31,2025-06-19,ORD102289,CUST9936,AR,South,Wholesale,38,523.6,58.18,200.42
RD004,Superhero Rubber Duck,Themed,Green,Large,24.73,2025-03-05,ORD102290,CUST3326,SC,South,Online,38,892.75,46.99,403.55
RD008,Holiday Rubber Duck,Seasonal,Green,Standard,15.74,2024-07-02,ORD102291,CUST9979,MN,Midwest,Marketplace,5,70.83,7.87,24.8
RD004,Superhero Rubber Duck,Themed,Blue,Standard,4.13,2025-08-04,ORD102292,CUST7295,NH,Northeast,Marketplace,33,122.66,13.63,54.36
RD004,Superhero Rubber Duck,Themed,Orange,Standard,5.45,2023-09-15,ORD102293,CUST5912,FL,South,Marketplace,24,130.8,0.0,66.56
RD002,Pirate Rubber Duck,Themed,Orange,Large,20.87,2023-01-16,ORD102294,CUST8731,NY,Mid-Atlantic,Retail,30,594.79,31.31,165.7
RD001,Classic Rubber Duck,Classic,Green,Standard,15.66,2025-08-31,ORD102295,CUST2899,IL,Midwest,Online,46,684.34,36.02,189.07
RD005,Glow Rubber Duck,Specialty,Blue,Mini,6.68,2025-03-09,ORD102296,CUST2007,PA,Mid-Atlantic,Online,47,266.87,47.09,74.38
RD008,Holiday Rubber Duck,Seasonal,Purple,Standard,5.53,2024-08-27,ORD102297,CUST9009,NH,Northeast,Retail,10,49.77,5.53,22.94
RD001,Classic Rubber Duck,Classic,Orange,Large,17.82,2023-07-12,ORD102298,CUST7999,LA,South,Online,45,681.62,120.28,123.21
RD008,Holiday Rubber Duck,Seasonal,Green,Standard,11.65,2025-03-27,ORD102299,CUST7663,MA,Northeast,Wholesale,40,396.1,69.9,145.64
RD001,Classic Rubber Duck,Classic,Yellow,Mini,19.18,2024-06-28,ORD102300,CUST7007,WY,West,Retail,25,455.52,23.98,216.4
RD003,Princess Rubber Duck,Themed,Orange,Mini,24.7,2025-07-28,ORD102301,CUST3986,NC,South,Retail,25,555.75,61.75,247.57
RD002,Pirate Rubber Duck,Themed,Purple,Standard,19.96,2025-01-11,ORD102302,CUST8835,OR,West,Retail,16,319.36,0.0,139.03
RD007,Jumbo Rubber Duck,Large,Yellow,Large,11.02,2024-11-04,ORD102303,CUST2575,ME,Northeast,Online,41,451.82,0.0,239.17
RD002,Pirate Rubber Duck,Themed,Yellow,Mini,21.39,2025-10-29,ORD102304,CUST7575,KS,Midwest,Wholesale,10,181.81,32.09,85.08
RD004,Superhero Rubber Duck,Themed,Blue,Standard,13.83,2024-02-21,ORD102305,CUST5735,TX,South,Retail,22,258.62,45.64,56.02
RD006,Mini Rubber Duck,Mini,Orange,Mini,16.59,2025-08-24,ORD102306,CUST5131,MI,Midwest,Marketplace,7,104.52,11.61,35.7
RD004,Superhero Rubber Duck,Themed,Blue,Mini,24.67,2024-05-06,ORD102307,CUST4402,CO,West,Online,25,555.07,61.68,172.87
RD008,Holiday Rubber Duck,Seasonal,Pink,Standard,12.55,2023-10-18,ORD102308,CUST9826,DC,Mid-Atlantic,Wholesale,24,286.14,15.06,91.97
RD005,Glow Rubber Duck,Specialty,Yellow,Large,24.75,2023-03-22,ORD102309,CUST3314,WA,West,Online,32,752.4,39.6,338.56
RD007,Jumbo Rubber Duck,Large,Yellow,Large,10.38,2024-10-16,ORD102310,CUST1394,ME,Northeast,Wholesale,48,423.5,74.74,100.9
RD005,Glow Rubber Duck,Specialty,Purple,Mini,14.4,2024-02-20,ORD102311,CUST4246,NJ,Mid-Atlantic,Retail,8,97.92,17.28,18.59
RD006,Mini Rubber Duck,Mini,Yellow,Mini,23.09,2023-07-03,ORD102312,CUST1617,NE,Midwest,Online,25,548.39,28.86,171.47
RD004,Superhero Rubber Duck,Themed,Orange,Mini,13.3,2024-09-26,ORD102313,CUST3842,RI,Northeast,Retail,8,106.4,0.0,36.99
RD006,Mini Rubber Duck,Mini,Orange,Large,11.03,2023-04-14,ORD102314,CUST4770,WV,South,Online,39,408.66,21.51,147.87
RD005,Glow Rubber Duck,Specialty,Green,Mini,13.3,2025-05-05,ORD102315,CUST9745,DC,Mid-Atlantic,Online,28,372.4,0.0,182.25
RD002,Pirate Rubber Duck,Themed,Green,Large,18.15,2024-09-12,ORD102316,CUST5201,NJ,Mid-Atlantic,Marketplace,28,508.2,0.0,235.2
RD001,Classic Rubber Duck,Classic,Purple,Large,8.62,2024-03-10,ORD102317,CUST5006,LA,South,Online,6,51.72,0.0,15.78
RD007,Jumbo Rubber Duck,Large,Orange,Large,16.69,2023-07-13,ORD102318,CUST3044,IL,Midwest,Wholesale,40,600.84,66.76,137.07
RD003,Princess Rubber Duck,Themed,Green,Standard,8.88,2023-08-01,ORD102319,CUST7998,SD,Midwest,Marketplace,27,215.78,23.98,69.07
RD002,Pirate Rubber Duck,Themed,Green,Large,14.04,2024-04-28,ORD102320,CUST9617,ID,West,Wholesale,9,120.04,6.32,50.25
RD001,Classic Rubber Duck,Classic,Blue,Large,17.74,2025-04-02,ORD102321,CUST3603,CT,Northeast,Retail,50,842.65,44.35,341.52
RD007,Jumbo Rubber Duck,Large,Green,Large,13.31,2024-02-03,ORD102322,CUST7505,IA,Midwest,Online,45,598.95,0.0,244.09
RD007,Jumbo Rubber Duck,Large,Pink,Large,7.92,2024-05-10,ORD102323,CUST9772,NC,South,Online,42,332.64,0.0,144.38
RD003,Princess Rubber Duck,Themed,Orange,Standard,17.06,2024-10-22,ORD102324,CUST7228,FL,South,Wholesale,31,449.53,79.33,191.41
RD001,Classic Rubber Duck,Classic,Purple,Standard,23.14,2023-05-29,ORD102325,CUST3044,NV,West,Marketplace,24,555.36,0.0,261.42
RD002,Pirate Rubber Duck,Themed,Orange,Standard,14.13,2023-10-12,ORD102326,CUST7495,MN,Midwest,Wholesale,38,510.09,26.85,191.73
RD002,Pirate Rubber Duck,Themed,Orange,Standard,13.26,2024-09-23,ORD102327,CUST1645,MT,West,Online,42,556.92,0.0,189.14
RD006,Mini Rubber Duck,Mini,Orange,Standard,19.08,2024-01-06,ORD102328,CUST9049,ME,Northeast,Wholesale,12,206.06,22.9,87.59
RD008,Holiday Rubber Duck,Seasonal,Yellow,Mini,8.88,2023-02-06,ORD102329,CUST3456,CT,Northeast,Wholesale,2,16.87,0.89,6.26
RD001,Classic Rubber Duck,Classic,Orange,Mini,14.64,2023-12-17,ORD102330,CUST7578,CT,Northeast,Wholesale,41,600.24,0.0,256.09
RD003,Princess Rubber Duck,Themed,Purple,Large,8.76,2023-09-01,ORD102331,CUST1256,NJ,Mid-Atlantic,Marketplace,13,96.8,17.08,28.34
RD003,Princess Rubber Duck,Themed,Pink,Mini,20.42,2023-10-06,ORD102332,CUST7306,ME,Northeast,Marketplace,32,620.77,32.67,323.49
RD003,Princess Rubber Duck,Themed,Yellow,Large,20.89,2024-08-13,ORD102333,CUST6351,LA,South,Marketplace,29,545.23,60.58,236.39
RD002,Pirate Rubber Duck,Themed,Pink,Mini,12.2,2025-10-12,ORD102334,CUST7232,GA,South,Marketplace,43,472.14,52.46,117.87
RD004,Superhero Rubber Duck,Themed,Pink,Standard,10.37,2023-05-15,ORD102335,CUST8030,AR,South,Marketplace,24,236.44,12.44,108.62
RD006,Mini Rubber Duck,Mini,Purple,Standard,17.98,2024-04-13,ORD102336,CUST9962,NV,West,Marketplace,18,307.46,16.18,98.18
RD003,Princess Rubber Duck,Themed,Blue,Mini,8.52,2024-05-07,ORD102337,CUST8548,MO,Midwest,Marketplace,26,199.37,22.15,71.02
RD006,Mini Rubber Duck,Mini,Orange,Large,4.09,2025-04-16,ORD102338,CUST4578,ID,West,Wholesale,33,121.47,13.5,52.51
RD005,Glow Rubber Duck,Specialty,Pink,Mini,13.03,2023-03-06,ORD102339,CUST6006,DC,Mid-Atlantic,Wholesale,39,457.35,50.82,118.59
RD001,Classic Rubber Duck,Classic,Purple,Mini,4.66,2023-12-05,ORD102340,CUST1837,LA,South,Marketplace,12,50.33,5.59,19.56
RD004,Superhero Rubber Duck,Themed,Green,Mini,23.26,2025-08-15,ORD102341,CUST9028,NC,South,Retail,49,1082.75,56.99,408.27
RD006,Mini Rubber Duck,Mini,Yellow,Standard,20.55,2023-02-28,ORD102342,CUST3256,AR,South,Wholesale,23,472.65,0.0,231.4
RD006,Mini Rubber Duck,Mini,Yellow,Large,4.8,2024-12-04,ORD102343,CUST4030,VT,Northeast,Online,9,43.2,0.0,20.52
RD005,Glow Rubber Duck,Specialty,Purple,Large,8.76,2024-06-26,ORD102344,CUST4809,PA,Mid-Atlantic,Retail,5,41.61,2.19,11.95
RD008,Holiday Rubber Duck,Seasonal,Purple,Standard,10.93,2024-05-04,ORD102345,CUST1478,HI,West,Wholesale,6,65.58,0.0,34.24
RD003,Princess Rubber Duck,Themed,Purple,Standard,7.87,2025-06-08,ORD102346,CUST4001,MN,Midwest,Wholesale,30,212.49,23.61,97.45
RD002,Pirate Rubber Duck,Themed,Pink,Standard,11.62,2024-12-17,ORD102347,CUST6606,RI,Northeast,Online,15,165.59,8.71,63.01
RD005,Glow Rubber Duck,Specialty,Yellow,Mini,20.75,2024-10-25,ORD102348,CUST8809,OH,Midwest,Wholesale,41,850.75,0.0,343.58
RD006,Mini Rubber Duck,Mini,Blue,Standard,19.86,2025-05-05,ORD102349,CUST4055,FL,South,Online,15,253.22,44.68,67.14
RD007,Jumbo Rubber Duck,Large,Yellow,Large,9.19,2023-10-15,ORD102350,CUST6201,IL,Midwest,Marketplace,17,132.8,23.43,58.77
RD006,Mini Rubber Duck,Mini,Yellow,Mini,19.15,2024-06-11,ORD102351,CUST7951,KS,Midwest,Online,48,873.24,45.96,284.71
RD005,Glow Rubber Duck,Specialty,Orange,Large,14.72,2023-01-29,ORD102352,CUST1970,OR,West,Marketplace,42,525.5,92.74,186.67
RD004,Superhero Rubber Duck,Themed,Orange,Large,21.47,2024-04-26,ORD102353,CUST6505,RI,Northeast,Online,16,343.52,0.0,121.08
RD007,Jumbo Rubber Duck,Large,Blue,Large,10.52,2023-10-20,ORD102354,CUST7861,OH,Midwest,Marketplace,3,28.4,3.16,8.51
RD004,Superhero Rubber Duck,Themed,Orange,Large,23.99,2025-12-23,ORD102355,CUST1630,NH,Northeast,Wholesale,14,302.27,33.59,85.5
RD006,Mini Rubber Duck,Mini,Green,Standard,10.12,2024-05-11,ORD102356,CUST7000,CT,Northeast,Online,10,101.2,0.0,51.99
RD003,Princess Rubber Duck,Themed,Green,Standard,20.48,2023-09-29,ORD102357,CUST7079,WA,West,Marketplace,16,327.68,0.0,160.05
RD007,Jumbo Rubber Duck,Large,Orange,Mini,16.72,2024-08-22,ORD102358,CUST5673,IN,Midwest,Wholesale,5,83.6,0.0,30.97
RD004,Superhero Rubber Duck,Themed,Blue,Mini,21.86,2025-02-01,ORD102359,CUST1624,RI,Northeast,Retail,13,255.76,28.42,110.21
RD008,Holiday Rubber Duck,Seasonal,Purple,Large,18.23,2023-10-29,ORD102360,CUST2879,MI,Midwest,Marketplace,7,114.85,12.76,56.92
RD003,Princess Rubber Duck,Themed,Yellow,Standard,20.98,2025-11-08,ORD102361,CUST3314,MN,Midwest,Online,29,578.0,30.42,173.82
RD001,Classic Rubber Duck,Classic,Green,Large,8.79,2024-05-19,ORD102362,CUST2237,ID,West,Wholesale,40,334.02,17.58,162.02
RD008,Holiday Rubber Duck,Seasonal,Pink,Mini,13.66,2023-02-25,ORD102363,CUST9418,DC,Mid-Atlantic,Marketplace,50,580.55,102.45,253.75
RD008,Holiday Rubber Duck,Seasonal,Yellow,Standard,17.5,2024-02-07,ORD102364,CUST5491,MA,Northeast,Wholesale,23,402.5,0.0,183.83
RD001,Classic Rubber Duck,Classic,Blue,Large,4.11,2025-12-02,ORD102365,CUST9099,NH,Northeast,Online,50,174.67,30.83,44.05
RD004,Superhero Rubber Duck,Themed,Green,Standard,11.26,2025-10-27,ORD102366,CUST7497,AR,South,Online,4,42.79,2.25,15.83
RD004,Superhero Rubber Duck,Themed,Purple,Standard,4.17,2025-07-29,ORD102367,CUST5875,VT,Northeast,Online,50,198.07,10.43,90.01
RD003,Princess Rubber Duck,Themed,Orange,Large,15.37,2024-05-13,ORD102368,CUST3165,DE,Mid-Atlantic,Marketplace,7,107.59,0.0,57.14
RD003,Princess Rubber Duck,Themed,Green,Mini,22.29,2024-07-29,ORD102369,CUST2647,ME,Northeast,Wholesale,21,468.09,0.0,228.93
RD003,Princess Rubber Duck,Themed,Blue,Mini,6.06,2024-04-28,ORD102370,CUST4227,NY,Mid-Atlantic,Online,35,201.49,10.61,86.87
RD007,Jumbo Rubber Duck,Large,Blue,Large,19.19,2023-01-19,ORD102371,CUST2408,OR,West,Marketplace,41,668.77,118.02,271.0
RD004,Superhero Rubber Duck,Themed,Green,Mini,4.26,2025-05-27,ORD102372,CUST1756,SD,Midwest,Online,48,184.03,20.45,58.89
